index,instansi,sinonim,pred,prob
9394,pt smf,a n pt indo,1,0.9658478498458862
9662,pt bgr,pt anadi sarana tatahusada rs puri cinere,1,0.6084542870521545
10098,pt kiw,pt puri darma sejati,1,0.9179198741912842
10565,pt dkb,pt prisa,1,0.960720717906952
10810,komisi pengawas persaingan usaha ri,komisi pengawas persaingan usaha ri,1,0.9988405108451844
10852,kemenkeu,kemenkeu,1,0.9961484670639038
10859,kemenhub ri,dpd ri provinsi bali,1,0.9933848977088928
10975,pt bgr,pt paguntaka cahaya nusantara,1,0.7616598010063171
11350,kementerian pertanian,bppsdm pertanian,0,0.9896866679191588
11351,bkkbn,bkkbn,1,0.9981535077095032
11382,pt bgr,pt naga sukses tractors,1,0.8477264642715454
12540,pemerintah kota semarang,pemerintah kota semarang,1,0.9991664886474608
12756,pt smf,pt thorcon,1,0.9751042127609252
12998,"Bukan instansi BUMN, Kementerian, Pemerintah",unknown,1,0.8600801229476929
13767,pemerintah provinsi malut,pemerintah provinsi,1,0.9762063026428224
14206,pt pegadaian sentra layanan ultra mikro loa,pt pegadaian sentra layanan ultra mikro loa,1,0.9981604218482972
14214,"Bukan instansi BUMN, Kementerian, Pemerintah",rs awal bros,1,0.7007627487182617
14610,pemerintah kabupaten intan jaya,pt borneo prima utama jaya,0,0.9984663724899292
14613,"Bukan instansi BUMN, Kementerian, Pemerintah",marketing,0,0.8664522171020508
14614,kementerian desa,desa biji nangka,0,0.9976994395256042
14664,kementerian pemuda dan olahraga,wuhuan engineering dan jsc apatit rusia,1,0.9522875547409058
14678,pemerintah provinsi sulteng,bpd sulteng,1,0.9989113807678224
14688,pemerintah kota palangka raya,citra raya medika,0,0.998609185218811
14711,pt bri cabang bojonegoro dan pt bri cabang nganjuk,teman keluarga dan kolega,1,0.6260558366775513
14761,pt industri sandang,iisia asosiasi industri besi baja,0,0.994844913482666
14794,"Bukan instansi BUMN, Kementerian, Pemerintah",klinik kecantikan werisa,0,0.9571579694747924
15170,pt jasa raharja persero,pt jasa raharja persero,1,0.999117076396942
15339,kementerian desa pembangunan daerah tertinggal dan transmigrasi,desa wonokeling,0,0.9978559613227844
15403,kementerian perencanaan pembangunan nasional ppn badan perencanaan pembangunan nasional bappenas,kementerian perencanaan pembangunan nasional badan perencanaan pembangunan nasional,1,0.9957701563835144
15542,bri masamba,rs hikmah masamba,0,0.7999278903007507
15547,cfo pt pertamina,pertamina,1,0.9948658347129822
15553,"Bukan instansi BUMN, Kementerian, Pemerintah",itb swadarma,1,0.8659092783927917
15587,badan kepegawaian negara bkn,badan kepegawaian negara,1,0.992254376411438
16048,pt brantas abipraya persero,pt brantas abipraya,1,0.9984835982322692
16121,pt kiw,pt bank sumut,1,0.9462695121765136
16479,perumahan nasional,developer perumahan,0,0.9915153980255128
16495,pemkot malang,marketing lembah metro batu malang,1,0.942643702030182
16500,id food,phoenix food wiraswasta,0,0.8541696667671204
16527,pt bgr,pt asuransi cakrawala proteksi indonesia,1,0.898622989654541
17115,bpkh,dewan pengawas bpkh,1,0.997870922088623
17117,pt telkom indonesia,telkom university,0,0.996121108531952
17213,bgr indonesia,bank indonesia asisten manajer,1,0.9524510502815248
17376,kementerian koordinator perekonomian,deputi bidang kebijakan strategis kementerian pariwisata ekonomi kreatif,0,0.997365653514862
17440,"Bukan instansi BUMN, Kementerian, Pemerintah",partai gelora,0,0.8727623820304871
17441,"Bukan instansi BUMN, Kementerian, Pemerintah",importir,0,0.8822205066680908
17443,badan search and rescue nasional basarnas,science and technology innovative center for circular economy and green innovative resources sticcegir,0,0.8335815668106079
17444,pemkot banda aceh,kepala bbpom banda aceh,1,0.9977746605873108
17495,bank bri cabang palopo,bank bjb cimahi,1,0.990704357624054
17524,"Bukan instansi BUMN, Kementerian, Pemerintah",kafila consulting,1,0.9443385004997252
17652,kementerian komunikasi dan informatika,kementerian komunikasi dan informatika,1,0.9930391907691956
17653,"Bukan instansi BUMN, Kementerian, Pemerintah",novalin mussy sh mkn,1,0.9183643460273744
17654,pemkab kuningan,kodim 0615 kuningan,1,0.9650749564170836
18028,pt asabri,pt asaba,1,0.9654661417007446
18059,bank bri cabang palopo,bank jabar banten,1,0.7785483002662659
18434,pt sarana multi infrastruktur persero pt smi,pt duta pangan nusantara,0,0.9975568056106568
18874,kai,pt kai,1,0.998237371444702
19313,pt bank mandiri cikampek,pt bank mandiri,1,0.992174506187439
19336,pt bri cabang bojonegoro dan pt bri cabang nganjuk,bayt alquran dan museum istiqal,1,0.8725879788398743
19826,pemkot bogor,lpse kabupaten bogor,1,0.9798851013183594
19830,pemerintah kab kepulauan seribu,dinas pendidikan kab sumenep,0,0.9987878203392028
441,pemerintah kabupaten pasangkayu,pemerintah daerah kabupaten pasangkayu,1,0.9981050491333008
1046,"Bukan instansi BUMN, Kementerian, Pemerintah",ptbtn,1,0.9920978546142578
1150,bgr indonesia,gabungan importir nasional seluruh indonesia,1,0.9763169288635254
1742,pemkab natuna,bpkad kabupaten natuna,1,0.9979109168052672
1747,pt hotel indonesia natour persero,blue sky hotel,0,0.97309011220932
1748,"Bukan instansi BUMN, Kementerian, Pemerintah",nancy nirwana somalinggi sh mh,1,0.7470195889472961
1751,tentara nasional indonesia tni,tni,1,0.9951968789100648
2275,pt telkom indonesia tbk,pt telkom indonesia tbk,1,0.9980664849281312
2512,pt dkb,pt st sahabudin,1,0.98818039894104
2737,"Bukan instansi BUMN, Kementerian, Pemerintah",adi nugroho tantry sh mkn llm,1,0.9165061116218568
2738,"Bukan instansi BUMN, Kementerian, Pemerintah",kpsp nongkojajar,1,0.9921131134033204
2739,"Bukan instansi BUMN, Kementerian, Pemerintah",jabatan kastam diraja malaysia,1,0.7578862905502319
2743,pemkab wonogiri,rumah bumn kab wonogiri,1,0.812246561050415
2746,"Bukan instansi BUMN, Kementerian, Pemerintah",umkm sahira,1,0.6213143467903137
2749,pt garuda indonesia persero tbk,korem 044 garuda dempo,1,0.8271850943565369
2827,pemerintah kabupaten padang lawas utara,dekan universitas islam negeri sumatera utara medan fakultas ekonomi dan bisnis islam,0,0.9979227185249328
2898,kantor staf presiden,kantor lurah penatih,0,0.98461252450943
3307,pemerintah kabupaten intan jaya,pt mitra mandala jaya,0,0.9982501864433287
3467,pt dkb,pt hadir mengharumkan nusantara,1,0.9892375469207764
3711,"Bukan instansi BUMN, Kementerian, Pemerintah",ppjk,1,0.9688011407852172
3712,"Bukan instansi BUMN, Kementerian, Pemerintah",distributor alat lab laboratorium klinik,0,0.9433769583702089
3713,"Bukan instansi BUMN, Kementerian, Pemerintah",puskesmas baebunta,0,0.9482334852218628
3718,pemkot singkawang,hotel mahkota singkawang,1,0.9297063946723938
3721,"Bukan instansi BUMN, Kementerian, Pemerintah",notaris ppat irina rahmadiyanti sh mkn,1,0.8459392786026001
3722,"Bukan instansi BUMN, Kementerian, Pemerintah",tim ahli dari cv indera cipta konsultan,0,0.6734528541564941
3749,pt bgr,pt samuel asset management,1,0.9654844999313354
4109,kacab bri samarinda 1,sman 1 kraksaan,1,0.5488926768302917
4114,pupuk indonesia holding company,siam yamato steel company limited,0,0.965710997581482
4125,perusahaan umum pembangunan perumahan nasional,perusahaan,0,0.9946348667144777
4137,pt jasa marga,jasa catering,0,0.9934129118919371
4555,pt perusahaan gas negara persero tbk,pt malindo feedmili tbk,0,0.9965510368347168
4574,kantor pegadaian kanwil viii jakarta,smpn 113 jakarta,1,0.8363832831382751
4586,ptpn iii,ptpn vii,0,0.929354965686798
4588,pt pegadaian sentra layanan ultra mikro loa,director director sarel sentra inspira,1,0.5588744878768921
4589,"Bukan instansi BUMN, Kementerian, Pemerintah",stikes maboro,0,0.9523005485534668
4721,pemerintah provinsi sulawesi tengah,dinas cipta karya provinsi sulawesi tenggara,0,0.9989294409751892
4738,"Bukan instansi BUMN, Kementerian, Pemerintah",kredivo,1,0.7535156011581421
4739,perseta asabri pensiunan polri,polri,1,0.9689813256263732
4920,perpustakaan nasional republik indonesia perpusnas,ssek indonesia legal consultant,1,0.9945805668830872
4933,"Bukan instansi BUMN, Kementerian, Pemerintah",tim gekraf,1,0.949756681919098
4939,pemkab aceh timur,yayasan generasi emas aceh,0,0.9986178874969482
4995,pemkab buton utara,kepolisian resort luwu utara,1,0.5599783062934875
5156,pemprov nusa tenggara timur,perwakilan bpkp provinsi nusa tenggara timur,1,0.9978100657463074
5334,pt amka,pt bukaka,1,0.9890924692153932
5574,pemkot kota gorontalo,bptd wilayah xxi prov gorontalo,1,0.995027244091034
5579,jamkrindo,jamkrindo,1,0.9988499879837036
5692,pt ppi,chief executive officer pt audie building,1,0.9827483296394348
6258,pt danareksa persero,pt anugrah cahaya alam,0,0.9967491626739502
6351,pemerintah kabupaten kudus,universitas muhammadiyyah kudus,0,0.9970736503601074
6416,kementerian koperasi dan usaha kecil dan menengah,kementerian koperasi dan usaha kecil dan menengah,1,0.9965189695358276
6526,pemerintah jawa tengah,kantor skk migas jawa bali madura dan nusa jabanusa,0,0.9931307435035706
6644,pemerintah kabupaten lombok timur,camat merapi timur,0,0.9989245533943176
6657,pemkab gresik,magang di k3 up gresik,1,0.9931121468544006
6672,nasabah bni,nasabah bni,1,0.9981712102890016
6688,kementerian pembangunan manusia,kementerian agama,0,0.9984259605407716
6749,angkasa pura 2,konsultan cmcs 2,1,0.9793490171432496
6909,pt dkb,pt astrazeneca indonesia,1,0.8931195139884949
8526,pemerintah kabupaten klaten,pemerintah kabupaten klaten,1,0.998543620109558
8529,pemkot semarang,manajemen novotel semarang,1,0.994632124900818
8657,pt virama,pt anugerah sawit inti harapan,0,0.997495412826538
8917,pemkot banda aceh,idi banda aceh,1,0.9723596572875975
8948,pt dana tabungan dan asuransi pegawai negeri   taspen,pegawai instalasi farmasi,0,0.988548755645752
8951,"Bukan instansi BUMN, Kementerian, Pemerintah",hermawan juniarto partners deloitte,0,0.5812487602233887
9339,sarana multigriya,pt sarana sukses logistik,0,0.9981209635734558
9357,lembaga kantor berita nasional antara biro jawa barat,lembaga layanan pendidikan tinggi wilayah vi,0,0.995707392692566
9404,bri samarinda 2,bri samarinda 1,1,0.997244119644165
9436,pemkot pekanbaru,balai besar pom di pekanbaru,1,0.996682345867157
9637,pt bri,pt bri,1,0.99890398979187
9993,pt smf,pt scheneider electric system indonesia pt sesi,1,0.9663890600204468
10428,lembaga kebijakan pengadaan barang jasa pemerintah,pengurus barang impor,0,0.990151345729828
10456,pt bgr,pt novell pharmaceutical,1,0.7406656742095947
10812,"Bukan instansi BUMN, Kementerian, Pemerintah",kec ngraho,0,0.7823736071586609
10931,pemkot ambon,pns sekretaris bkpsdm kota ambon,1,0.992533564567566
10933,"Bukan instansi BUMN, Kementerian, Pemerintah",b,0,0.5733923316001892
11003,badan standardisasi nasional,badan standardisasi nasional,1,0.9978914856910706
11084,pt bgr,pt setiabudi persada,1,0.6757137179374695
11441,bp2mi jawa barat,bp2mi,1,0.9978384375572203
11442,pemkot banjarmasin,ciputra mitra hospital banjarmasin,1,0.5465444326400757
11800,pemerintah kabupaten kepulauan selayar,sekretariat daerah kabupaten klaten,0,0.9992557168006896
12045,pt smf,pt inti sumber bajasakti,1,0.9594066143035888
12346,pemerintah kota madiun,kepala bkpsdm kota mojokerto,1,0.9975714087486268
12423,pemkot tarakan,sma negeri 1 tarakan,1,0.99037766456604
12525,cfo pt pertamina,pt graha tirta manunggal,0,0.9958836436271667
13201,pt krakatau steel persero tbk,pt krakatau steel persero tbk,1,0.9983799457550048
13399,pt bank tabungan negara persero tbk btn,bank ocbc nisp,1,0.9946563243865968
13401,"Bukan instansi BUMN, Kementerian, Pemerintah",klaimen,1,0.7606405019760132
13537,airnav indonesia,bank syariah indonesia kc soekarno hatta malang,1,0.9634290933609008
13909,pt telkom indonesia tbk,pt sinar mulia makmur,0,0.996019184589386
14048,pemprov kalimantan tengah,kepolisian daerah kalimantan tengah,1,0.9848662614822388
14166,pemprov bali,bpsdm provinsi bali,1,0.9855073690414428
14551,pt pupuk indonesia,pt pupuk indonesia persero,1,0.9984695315361024
14950,pt kiw,pt bumi steel indonesia,1,0.8744378089904785
15474,kemenko kemaritiman dan investasi,direktorat jenderal bea dan cukai,1,0.6249924302101135
15571,pemerintah kabupaten banjarnegara,bank surya yudha banjarnegara,0,0.9961949586868286
15572,"Bukan instansi BUMN, Kementerian, Pemerintah",waka ypi,1,0.9234291911125184
15574,kemen bumn,wakil menteri bumn,1,0.9240438938140868
15575,pt superintending company of indonesia,singapore institute of technology,0,0.9729438424110411
16053,pt pertamina persero,pt pertamina persero,1,0.998999297618866
16136,pemkot tebing tinggi,bpjs ketenagakerjaan cabang bukit tinggi,1,0.7681757807731628
16139,pemprov ntt,jaserindo ntt,1,0.977088451385498
16158,pt boma bisma indra persero cabang jakarta,marketing hotel ciputra jakarta,1,0.7573801875114441
16168,"Bukan instansi BUMN, Kementerian, Pemerintah",lawyer,1,0.637202799320221
17367,pemerintah kabupaten penukal abab lematang ilir,pemerintah kabupaten penukal abab lematang ilir,1,0.9991199374198914
18238,pemerintah kota solok,pemerintah kota solok,1,0.999195158481598
18258,ptpn 3,ptpn x,1,0.9279857873916626
18261,kementerian desa pembangunan daerah tertinggal dan transmigrasi,desa songgodadi kecamatan petungkriyono,0,0.9968180656433104
18262,jasa tirta 2,smpn 2 lemahabang,0,0.9886249303817748
18652,pemerintah kota medan,pt medan tropical canning,0,0.993950366973877
18697,bri cabang luwuk,bri cabang luwuk,1,0.9989135265350342
18717,badan kependudukan dan keluarga berencana nasional bkkbn,teman relasi keluarga tetangga,0,0.9381081461906432
18721,badan pemeriksa keuangan,gedung keuangan negara,0,0.9963619112968444
18769,pemkot malang,menarmed kostrad malang,1,0.9960106611251832
18774,"Bukan instansi BUMN, Kementerian, Pemerintah",panitia ircg,1,0.9739058017730712
19975,pemkab aceh selatan,pemerintah kabupaten aceh selatan,1,0.9986529350280762
61,pemkot pekanbaru,rubasan kelas 1 pekanbaru,1,0.9089722037315368
81,bni cabang jakarta kramat,bni cabang jakarta kramat,1,0.9990546107292176
162,pemerintah kota jakarta utara,smk cempaka jakarta,0,0.994400441646576
165,superintending company of indonesia,ministry of finance finance division bangladesh,1,0.8851894736289978
166,pemkab sumenep,pengurus ponpres annuqayah sumenep,1,0.9050765633583068
586,pt industri kereta api persero inka,pt industri kereta api persero inka,1,0.9991475343704224
736,"Bukan instansi BUMN, Kementerian, Pemerintah",universitas hasanudin,0,0.9877866506576538
763,pt bgr,pt inconis nusa jaya,1,0.9345394372940063
1134,"Bukan instansi BUMN, Kementerian, Pemerintah",shopee,1,0.8702368140220642
1135,"Bukan instansi BUMN, Kementerian, Pemerintah",bme centre,1,0.9426618218421936
1161,pemerintah gorontalo utara,pemerintah desa cijeungjing,0,0.99929940700531
1961,perum bulog kabupaten probolinggo,perum bulog kabupaten probolinggo,1,0.9986302852630616
2390,pemkab jepara,swalayan saudara jepara,1,0.955796480178833
2775,ojk,pt eigerindo mpi stakeholders ojk,1,0.993133008480072
2852,pemprov jawa tengah,bank kalimantan tengah bank kalteng,1,0.9985925555229188
3285,pt telkom indonesia,pt graha sarana duta anak perusahaan telkom,0,0.9948423504829408
3297,komisi pemilihan umum kabupaten fakfak,masyarakat umum,0,0.998101532459259
3330,pemprov papua barat,polda papua barat,1,0.9970868229866028
3893,pemkab sumedang,dinas tenaga kerja dan transmigrasi kabupaten sumedang kepala uptd blk,1,0.7008965015411377
3896,"Bukan instansi BUMN, Kementerian, Pemerintah",wajib pajak konsultan pajak,0,0.9736392498016356
3904,kemenhub ri,presiden ri,1,0.994052231311798
3926,pemerintah kudus,universitas muhammadiyah kudus,0,0.9977182149887084
4311,pemerintah kabupaten gunung mas,pt menara alfa semesta mas,0,0.9967967867851256
4321,bp batam,lpse bp batam,1,0.9945307374000548
4763,pt industri kereta api persero inka,pt industri kereta api inka,1,0.999128520488739
4764,"Bukan instansi BUMN, Kementerian, Pemerintah",pihak ketiga,1,0.5249481797218323
4765,"Bukan instansi BUMN, Kementerian, Pemerintah",pdam,0,0.9584681391716005
4766,"Bukan instansi BUMN, Kementerian, Pemerintah",konsultan,0,0.9566109776496888
4793,pt bgr,pt bumi jasa utama,1,0.5349753499031067
5624,pemkab muna,dp3a kabupaten muna,1,0.9976650476455688
6024,pemerintah kabupaten mamberamo raya,pt multi lintas buana raya,0,0.9980564713478088
6898,pemkot kendari,pemerintah kota kendari,1,0.9983659386634828
7174,pt asdp indonesia ferry persero,pt asdp ferry indonesia,1,0.9985051155090332
7488,"Bukan instansi BUMN, Kementerian, Pemerintah",bpr tiur ganda,0,0.5850437879562378
7499,pertamina geothermal,pertamina geothermal,1,0.9974653720855712
7562,badan pengawas pemilu,ittama badan pengawas pemilu,1,0.9920969009399414
7571,"Bukan instansi BUMN, Kementerian, Pemerintah",chocolicious,1,0.5395711064338684
7598,pt bgr,pt cakra buana gas indonesia,1,0.8932443857192993
8156,"Bukan instansi BUMN, Kementerian, Pemerintah",grabfood,1,0.5835981369018555
8158,kementerian energi dan sumber daya mineral esdm,dinas esdm provinsi jawa tengah,1,0.9851362109184264
8287,pemkot bandar lampung,walikota bandar lampung,1,0.9975156784057616
8551,pt twc,pt citra lampia mandiri clm,1,0.992625892162323
8696,"Bukan instansi BUMN, Kementerian, Pemerintah",kjpp anas karim rivai rekan,1,0.9587292671203612
8697,pemkab kudus,cv media internet kudus,1,0.6536680459976196
8720,bank bri cabang palopo,bank bri cabang palopo,1,0.9984941482543944
8812,"Bukan instansi BUMN, Kementerian, Pemerintah",konsultan executive advisor,0,0.8371930122375488
8857,bgr indonesia,isei ikatan sarjana ekonomi indonesia cabang jakarta,1,0.9921781420707704
9061,"Bukan instansi BUMN, Kementerian, Pemerintah",tidak ada,0,0.5951667428016663
9247,pt wijaya karya serang panimbang,pt adijaya mitra perkasa,0,0.9969944953918456
9483,kementerian agraria dan tata ruang badan pertahanan nasional bpn,kementrian kelautan dan perikanan,0,0.997495174407959
9882,pemerintah kabupaten sigi,dinas pendidikan kabupaten sd 18 bukit sundi,0,0.998622179031372
9961,"Bukan instansi BUMN, Kementerian, Pemerintah",lampiran,0,0.5387126207351685
9962,"Bukan instansi BUMN, Kementerian, Pemerintah",developer griya srikandi residence,0,0.9125673174858092
9963,"Bukan instansi BUMN, Kementerian, Pemerintah",yayasan,0,0.969011127948761
9966,pemerintah kabupaten lebak,rs mayapada lebak bulus,0,0.9944197535514832
9969,pemkab muara enim,wakil ketua dprd muara enim,1,0.9911391139030457
9999,pt bgr,pt astra zeneca indonesia,1,0.5542486906051636
10579,lembaga penjamin simpanan lps,lembaga penjaminan simpanan lps,1,0.9976789355278016
10670,pemerintah kota banda aceh,dewan transportasi kota jakarta,0,0.99888676404953
10748,dewan ketahanan nasional,dewan ketahanan nasional,1,0.9961321353912354
11081,pemkot cirebon,bank indonesia cabang cirebon,1,0.996215283870697
11104,pemerintah kabupaten aceh barat,dinas syariat islam aceh,0,0.9990838766098022
11118,indonesia financial group,andalas group,0,0.9782015085220336
11562,pemkab lamongan,inspektorat kabupaten lamongan,1,0.994403839111328
11754,pemerintah kabupaten tapanuli tengah,dinas pemberdayaan masyarakat desa kependudukan dan pencatatan sipil provinsi jawa tengah,0,0.9985101819038392
11755,"Bukan instansi BUMN, Kementerian, Pemerintah",inoveam,1,0.6100079417228699
11758,kementerian perencanaan pembangunan nasional ppn badan perencanaan pembangunan nasional bappenas,bappenas,1,0.933431088924408
11920,pt dkb,pengajar di pt service quality centre indonesia,1,0.9721563458442688
12338,"Bukan instansi BUMN, Kementerian, Pemerintah",cv sabena rizky prakasa,0,0.5232977867126465
12403,pemprov kalimantan tengah,provinsi kalimantan tengah,1,0.9983459711074828
12481,pt bgr,grup marketing head pt finusolprima farma,1,0.9011509418487548
12857,pemerintah kabupaten intan jaya,cv elatindo kharisma jaya,0,0.9979356527328492
13716,pemerintah kabupaten kebumen,pemerintah kabupaten kebumen,1,0.9992663264274596
14455,asuransi jasindo,pt asuransi jasindo cabang banjarmasin,1,0.9974005222320556
14746,pt twc,pt bara jaya utama,1,0.6492581367492676
14894,kementerian pendidikan kebudayaan riset dan teknologi,dinas pendidikan wamena,0,0.9967406392097472
15541,pemkot tegal,forum guru honorer negeri lolos passing grade seluruh indonesia fghnlpsi ppk guru 2021 wilayah kabupaten tegal,1,0.9718510508537292
15570,pt bgr,pt langgeng jaya makmur,1,0.6285951137542725
15960,lpsk ri,anggota dpr ri komisi ix,1,0.9386247992515564
15985,pemkot yogyakarta,pta yogyakarta,1,0.9987818598747252
16114,pemkot probolinggo,hotel bromo park kota probolinggo,1,0.9841457009315492
16145,badan pengelola keuangan haji,badan pengelola keuangan haji,1,0.9989620447158812
16199,"Bukan instansi BUMN, Kementerian, Pemerintah",silvia anggraeni sh mkn,1,0.820354163646698
16202,pemkot semarang,klinik pip semarang,1,0.9829950928688048
16205,"Bukan instansi BUMN, Kementerian, Pemerintah",pihak swasta seniman patung,0,0.7637293338775635
16211,pemerintah kabupaten gunung kidul,mantan penanggungjawab kepala desa gunggungan kidul staf kecamatan pakuniran,0,0.996736228466034
16338,pemkot depok,smk negeri 3 kota depok,1,0.9433926939964294
16341,"Bukan instansi BUMN, Kementerian, Pemerintah",lidiwanto sh mkn,1,0.8776374459266663
16792,pemkab bandung barat,kabupaten bandung barat,1,0.9982855916023254
16980,pemerintah kabupaten bandung barat,sekretariat dewan perwakilan rakyat kabupaten kukar,0,0.9991875290870668
17349,"Bukan instansi BUMN, Kementerian, Pemerintah",rs ksh,1,0.8009034991264343
17372,bni life insurance,bni life insurance,1,0.99871027469635
17767,pt bank rakyat indonesia,corporate banking director pt bank dbs indonesia,1,0.9954429864883424
18068,pt kiw,pt dwi putri sulung,1,0.756165087223053
18378,pemprov ntb,universitas hamzanwadi ntb,1,0.5957667231559753
18383,pemkab lebak,bappelitbangda kab lebak,1,0.9972975850105286
18385,"Bukan instansi BUMN, Kementerian, Pemerintah",warga ketua rw,0,0.6197494864463806
18386,pt hotel indonesia natour,hotel swiss bell inn,0,0.985647201538086
18390,"Bukan instansi BUMN, Kementerian, Pemerintah",perbankan bsi,0,0.6360918283462524
19552,pemerintah kabupaten lahat,pemerintah kabupaten lahat,1,0.998394787311554
19594,pt kimia farma,kimia farma apotek cabang malang,1,0.9933242201805116
19641,"Bukan instansi BUMN, Kementerian, Pemerintah",swalayan,0,0.5107002854347229
19642,kacab bri samarinda 1,sma n 1 jogonalan,0,0.8581085205078125
19669,pt bgr,pt blessindo anugrah sentosa,1,0.5884088277816772
51,bank mandiri,bank sulutgo,0,0.996961772441864
71,"Bukan instansi BUMN, Kementerian, Pemerintah",ipdn jatinangor,0,0.7397716045379639
98,pt bgr,pt tirta investama,1,0.9668261408805848
464,kementerian desa,kepala desa kembang kuning,0,0.9981406927108764
693,pt bank mandiri,pt artha gusti utama,0,0.9958872199058532
917,bri cabang brebes,bri cabang brebes,1,0.9984651803970336
921,"Bukan instansi BUMN, Kementerian, Pemerintah",usahawan,0,0.9849973917007446
1124,pt bri cabang bojonegoro dan pt bri cabang nganjuk,exim pt marinecipta agung,1,0.8246120810508728
1312,pemkot padang,bbpom di padang,1,0.994404911994934
1346,pt bgr,pt trimegah sekuritas indonesia tbk,1,0.9782966375350952
1926,industri sandang nusantara,koperasi wahana agri nusantara,0,0.9955814480781556
1957,bank bri cabang palopo,bank jateng,1,0.8449838757514954
1984,pemprov sumatera selatan,bakrie sumatera plantation,0,0.9963552951812744
1992,pemerintah kabupaten sragen,pon pes al hikmah tanon sragen,0,0.9936182498931884
2354,pt sarana multigriya finansial persero,pt bumi jatikalang,0,0.997836410999298
2457,badan pengatur hilir minyak dan gas bumi bph migas,kantor kesyahbandaran dan otoritas pelabuhan kelas ii benoa,0,0.9886447191238404
2485,"Bukan instansi BUMN, Kementerian, Pemerintah",yasmina foundation,1,0.5294070243835449
2486,pemkot palembang,rsup dr rivai abdullah palembang,1,0.9324502944946288
2937,pemerintah kabupaten rokan hulu,badan narkotika nasional kabupaten gresik,0,0.9991152882575988
3119,badan informasi geospasial,badan informasi geospasial,1,0.9981626868247986
3146,pemkab cianjur,kantor pertanahan kab cianjur,1,0.6165408492088318
3290,pt bni persero tbk,bank mandiri bank bri bank kb bukopin bank bsi bank btn bank bni pt mandiri manajemen investasi,1,0.8380438089370728
3764,pt kilang pertamina internasional,pt kilang pertamina internasional,1,0.998415470123291
5256,pemerintah karanganyar,pemerintah kabupaten karanganyar,1,0.9990930557250975
5522,pt askrindo,pt askrindo cabang balikpapan,1,0.9974195957183838
5747,pt kiw,pt padma citra amahi,1,0.5825453996658325
6161,pt pertamina gas negara,pt sumber inti pangan,0,0.9981890320777892
6445,"Bukan instansi BUMN, Kementerian, Pemerintah",cv bangun karsa,0,0.9567923545837402
6492,pt emi,pt clariant,1,0.9937397241592408
7414,pt indonesia asahan aluminium persero,pt indonesia asahan aluminium persero,1,0.9987687468528748
7544,pemkab jombang,yayasan kepuhdoko jombang,1,0.8445890545845032
8426,pemkot bandar lampung,pemerintah kota bandar lampung,1,0.9986316561698914
8440,pemerintah kabupaten jombang,rumah sakit pelengkap jombang,0,0.9978325963020324
8441,"Bukan instansi BUMN, Kementerian, Pemerintah",perbarindo,1,0.5962525606155396
8442,"Bukan instansi BUMN, Kementerian, Pemerintah",kontraktor,0,0.9560956358909608
8478,pt bank mandiri cikampek,bank jago allo bank bank ganesha,0,0.9955765008926392
8503,pemerintah kabupaten bandung,hotel mercure bandung,0,0.9987167119979858
8506,kejaksaan negeri kota kediri,kejaksaan,1,0.9699313044548036
8548,pt bgr,group usaha pt isa indonesia,1,0.933104932308197
9097,"Bukan instansi BUMN, Kementerian, Pemerintah",politeknik el bajo commodus,0,0.9880051016807556
9380,pt bank tabungan negara persero tbk btn,pt salsabila hydro energi,0,0.9971025586128236
10273,pemerintah kabupaten bangli,pemerintah kabupaten bangli,1,0.9981583952903748
10691,"Bukan instansi BUMN, Kementerian, Pemerintah",png icac,1,0.9494523406028748
10692,"Bukan instansi BUMN, Kementerian, Pemerintah",farida sulistyani partners,1,0.657842755317688
10719,pt bgr,pt arman jaya sukses,1,0.8447661399841309
11220,pemprov sulawesi barat,dinas perpustakaan dan kearsipan provinsi sulawesi selatan,0,0.9988746047019958
11286,"Bukan instansi BUMN, Kementerian, Pemerintah",chiko family,1,0.954667627811432
11287,"Bukan instansi BUMN, Kementerian, Pemerintah",hippindo,1,0.9914862513542176
11391,pt jaminan kredit indonesia,undp indonesia,1,0.9983660578727722
11481,"Bukan instansi BUMN, Kementerian, Pemerintah",para tamu undangan,1,0.5273729562759399
11554,pt kiw,pt ballast graha,1,0.7829594016075134
12213,pt taman wisata candi borobudur prambanan dan ratu boko persero,pt amtek perkasa internasional,1,0.9111542105674744
12320,pt kiw,pt tripakarta,1,0.6679109930992126
12681,bank btn jayapura,bank btn jayapura,1,0.9986425042152404
12715,pt bgr,pt budi starch sweetener tbk,1,0.804024875164032
13094,pemerintah kabupaten sragen,danramil 0725 sragen,0,0.996720850467682
13101,pemerintah kabupaten aceh jaya,komika jaya,0,0.9983376264572144
13108,bank bri cab fakfak,polres fakfak,1,0.976756989955902
13114,mahkamah agung,mahkamah agung,1,0.9965676069259644
13117,anggota dpr,anggota partai nasdem,0,0.9871091842651368
13192,pemprov bengkulu,bkd provinsi bengkulu,1,0.9983808994293212
13271,pt kiw,pt samari bone raya,1,0.5362201929092407
13624,pt bgr,pt astra daihatsu motor,1,0.9593937397003174
14233,pt twc,pt new hope,1,0.9868965744972228
14367,pemprov jabar,dinas perkebunan jabar,0,0.9921115636825562
14525,pt dkb,pt indofood sukses makmur tbkbogasari flour mills,1,0.9567267894744872
14776,pt bgr,pt rajawali citra televisi indonesia,1,0.955995798110962
